property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,antriksh heights,sector 84,0.6,5000.0,1200.0,Super Built up area 1200(111.48 sq.m.),2,2,2,14.0,North,Relatively New,1200.0,,,0,0,0,0,0,0,52,600.0
flat,antriksh heights,sector 84,0.92,5041.0,1825.0,Super Built up area 1825(169.55 sq.m.),3,3,3,2.0,East,Relatively New,1825.0,,,1,0,0,1,0,0,67,608.3333333333334
flat,antriksh heights,sector 84,0.69,5111.0,1350.0,Super Built up area 1350(125.42 sq.m.),2,2,3+,8.0,West,Relatively New,1350.0,,,1,0,0,0,0,0,59,675.0
flat,dlf new town heights,sector 90,1.51,6387.0,2364.2,Super Built up area 2364(219.62 sq.m.)Built Up area: 2362 sq.ft. (219.44 sq.m.)Carpet area: 2360 sq.ft. (219.25 sq.m.),4,4,3+,6.0,South,Relatively New,2364.0,2362.0,2360.0,0,1,0,1,0,2,142,591.05
flat,sare homes,sector 92,0.65,4587.0,1417.0,Carpet area: 1417 (131.64 sq.m.),3,3,2,3.0,,Relatively New,,,1417.0,0,0,0,0,0,0,6,472.3333333333333
flat,sare crescent parc,sector 92,0.51,4080.0,1250.0,Super Built up area 1250(116.13 sq.m.),3,2,2,2.0,North,Relatively New,1250.0,,,0,0,0,0,0,0,72,416.6666666666667
flat,vatika iris floors,sector 82,0.63,5590.0,1127.0,Super Built up area 1134(105.35 sq.m.),2,2,3+,2.0,East,Relatively New,1134.0,,,1,0,0,0,0,0,110,563.5
flat,dlf new town heights,sector 86,1.54,5786.0,2661.6,Super Built up area 2364(219.62 sq.m.),4,4,3+,21.0,North-West,Moderately Old,2364.0,,,1,1,0,1,0,0,80,665.4
flat,bestech park view ananda,sector 81,0.95,6985.0,1360.1,Super Built up area 1360(126.35 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),2,2,2,13.0,South-East,Relatively New,1360.0,1150.0,894.0,0,0,0,0,0,2,167,680.05
flat,dlf regal gardens,sector 90,1.21,6926.0,1747.0,Super Built up area 1747(162.3 sq.m.),3,3,3+,29.0,West,Relatively New,1747.0,,,0,0,0,0,1,0,95,582.3333333333334
flat,dlf the ultima,sector 81,2.2,11190.0,1966.0,Super Built up area 2100(195.1 sq.m.),3,4,3+,7.0,North-East,Relatively New,2100.0,,,0,1,0,0,0,1,104,655.3333333333334
flat,dlf regal gardens,sector 90,1.65,7449.0,2215.1,Super Built up area 2215(205.78 sq.m.)Built Up area: 2214 sq.ft. (205.69 sq.m.)Carpet area: 2213 sq.ft. (205.59 sq.m.),4,4,3+,15.0,East,Relatively New,2215.0,2214.0,2213.0,0,0,0,0,0,0,158,553.775
flat,antriksh heights,sector 84,0.9,4931.0,1825.2,Super Built up area 1825(169.55 sq.m.),3,3,3,11.0,South,Relatively New,1825.0,,,0,0,0,0,0,0,87,608.4
flat,antriksh heights,sector 84,0.54,4458.0,1211.3,Super Built up area 1200(111.48 sq.m.),2,2,3+,17.0,North-West,Relatively New,1200.0,,,0,0,0,0,0,0,81,605.65
flat,antriksh heights,sector 84,1.02,4868.0,2095.3,Super Built up area 2095(194.63 sq.m.),4,4,3+,11.0,North,Relatively New,2095.0,,,0,1,0,1,0,0,99,523.825
flat,dlf regal gardens,sector 90,1.78,8040.0,2213.9,Super Built up area 2215(205.78 sq.m.),4,4,3+,12.0,North-East,Relatively New,2215.0,,,0,0,0,0,0,0,61,553.475
flat,dlf regal gardens,sector 90,1.29,7103.0,1816.1,Super Built up area 1818(168.9 sq.m.)Built Up area: 1817 sq.ft. (168.8 sq.m.)Carpet area: 1816 sq.ft. (168.71 sq.m.),3,3,3+,12.0,South-East,Relatively New,1818.0,1817.0,1816.0,0,1,0,0,0,0,152,605.3666666666667
flat,dlf regal gardens,sector 90,1.25,5931.0,2107.6,Super Built up area 1720(159.79 sq.m.),3,3,3,18.0,North-East,Relatively New,1720.0,,,0,0,0,0,1,0,72,702.5333333333333
flat,dlf the ultima,sector 81,2.5,11726.0,2132.0,Super Built up area 2132(198.07 sq.m.)Built Up area: 2130 sq.ft. (197.88 sq.m.)Carpet area: 2129 sq.ft. (197.79 sq.m.),3,3,2,4.0,South-East,Relatively New,2132.0,2130.0,2129.0,0,1,0,0,0,1,82,710.6666666666666
flat,aipl the peaceful homes,sector 70a,2.52,10723.0,2350.1,Super Built up area 2350(218.32 sq.m.),3,4,3,8.0,West,Relatively New,2350.0,,,0,1,0,0,0,0,174,783.3666666666667
flat,central park flower valley,sector 33,2.3,12777.0,1800.1,Carpet area: 1800 (167.23 sq.m.),4,4,3+,5.0,North-East,Undefined,,,1800.0,0,1,0,1,0,0,42,450.025
flat,central park flower valley,sector 33,1.55,11923.0,1300.0,Carpet area: 1300 (120.77 sq.m.),3,3,3+,7.0,North-East,Undefined,,,1300.0,0,0,0,0,0,2,28,433.3333333333333
flat,dlf new town heights,sector 90,1.2,6217.0,1930.2,Super Built up area 1930(179.3 sq.m.),3,3,3+,15.0,North,Relatively New,1930.0,,,0,0,0,0,0,0,37,643.4
flat,dlf new town heights,sector 90,1.65,6979.0,2364.2,Super Built up area 2364(219.62 sq.m.),4,4,3+,15.0,South-East,Moderately Old,2364.0,,,0,1,0,0,0,2,137,591.05
flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,Carpet area: 1490 (138.43 sq.m.),3,3,3+,16.0,North,Relatively New,,,1490.0,0,0,0,0,0,2,49,496.6666666666667
flat,mapsko mount ville,sector 79,1.2,8053.0,1490.1,Super Built up area 1490(138.43 sq.m.),3,3,3,24.0,West,Relatively New,1490.0,,,0,0,0,0,0,2,8,496.7
flat,tulip leaf,sector 69,2.06,11386.0,1809.2,Super Built up area 1812(168.34 sq.m.),3,3,3,16.0,South-West,Relatively New,1812.0,,,0,0,0,0,0,0,49,603.0666666666667
flat,tulip leaf,sector 69,2.07,11423.0,1812.1,Super Built up area 1812(168.34 sq.m.),3,3,3,16.0,South-West,Relatively New,1812.0,,,0,0,0,0,0,0,49,604.0333333333333
flat,shree vardhman victoria,sector 70,1.6,8205.0,1950.0,Carpet area: 1950 (181.16 sq.m.),3,5,3,6.0,West,Relatively New,,,1950.0,0,1,0,0,0,0,174,650.0
flat,tulip violet,sector 69,1.31,8517.0,1538.1,Super Built up area 1538(142.88 sq.m.),3,3,2,12.0,East,Relatively New,1538.0,,,0,0,0,1,0,2,174,512.6999999999999
flat,tulip violet,sector 69,1.92,15360.0,1250.0,Carpet area: 1250 (116.13 sq.m.),4,4,2,0.0,South,Relatively New,,,1250.0,0,0,0,0,0,0,174,312.5
flat,tulip violet,sector 69,1.9,9452.0,2010.2,Super Built up area 2010(186.74 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),4,4,2,6.0,West,Relatively New,2010.0,,1500.0,0,0,1,0,0,0,174,502.55
flat,tulip violet,sector 69,3.1,9822.0,3156.2,Super Built up area 3156(293.2 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),4,6,3+,14.0,North,Relatively New,3156.0,,2500.0,0,1,0,1,0,0,174,789.05
flat,tulip violet,sector 69,1.4,8928.0,1568.1,Super Built up area 1568(145.67 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,1,12.0,North,Relatively New,1568.0,,1200.0,0,0,0,1,0,0,174,522.6999999999999
flat,tulip violet,sector 69,1.44,9125.0,1578.1,Super Built up area 1578(146.6 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3,3,2,1.0,South,Relatively New,1578.0,,1200.0,0,0,0,1,0,0,174,526.0333333333333
flat,tulip violet,sector 69,3.05,9664.0,3156.0,Super Built up area 3156(293.2 sq.m.),4,5,3+,14.0,South-West,Relatively New,3156.0,,,0,1,0,0,1,0,49,789.0
flat,tulip violet,sector 69,1.28,8111.0,1578.1,Super Built up area 1578(146.6 sq.m.),3,3,2,12.0,South-West,Relatively New,1578.0,,,0,0,0,1,0,2,49,526.0333333333333
flat,tulip violet,sector 69,1.6,10139.0,1578.1,Super Built up area 1578(146.6 sq.m.),3,3,2,0.0,South-West,Relatively New,1578.0,,,0,0,0,1,0,0,49,526.0333333333333
flat,tulip violet,sector 69,1.9,9452.0,2010.2,Super Built up area 2010(186.74 sq.m.),4,4,2,0.0,South-West,Relatively New,2010.0,,,0,0,0,0,0,0,49,502.55
flat,tulip violet,sector 69,1.7,10773.0,1578.0,Super Built up area 1578(146.6 sq.m.),3,3,2,0.0,South-East,Relatively New,1578.0,,,0,0,0,1,0,0,49,526.0
flat,tulip violet,sector 69,1.36,8618.0,1578.1,Super Built up area 1578(146.6 sq.m.),3,3,2,12.0,West,Relatively New,1578.0,,,0,0,0,1,0,2,49,526.0333333333333
flat,tulip violet,sector 69,1.38,8972.0,1538.1,Super Built up area 1538(142.88 sq.m.),3,3,1,12.0,East,Relatively New,1538.0,,,0,0,0,0,0,0,157,512.6999999999999
flat,bestech park view ananda,sector 81,1.15,6927.0,1660.2,Super Built up area 1660(154.22 sq.m.)Carpet area: 1082 sq.ft. (100.52 sq.m.),3,2,3+,12.0,East,Relatively New,1660.0,,1082.0,0,0,0,0,0,0,101,553.4
flat,tulip violet,sector 69,1.4,8928.0,1568.1,Super Built up area 1568(145.67 sq.m.),3,3,1,12.0,North,Relatively New,1568.0,,,0,0,0,0,0,0,157,522.6999999999999
flat,tulip violet,sector 69,1.37,8907.0,1538.1,Super Built up area 1538(142.88 sq.m.),3,3,1,12.0,North-East,Relatively New,1538.0,,,0,0,0,0,0,0,116,512.6999999999999
flat,tulip violet,sector 69,1.4,8920.0,1569.5,Super Built up area 1568(145.67 sq.m.),3,3,1,12.0,East,Relatively New,1568.0,,,0,0,0,1,0,0,86,523.1666666666666
flat,vatika emilia floors,sector 83,0.65,6190.0,1050.1,Super Built up area 1050(97.55 sq.m.)Built Up area: 950 sq.ft. (88.26 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.),2,2,2,1.0,South,Relatively New,1050.0,950.0,850.0,0,0,0,0,0,2,174,525.05
flat,vatika emilia floors,sector 83,0.6,5714.0,1050.1,Super Built up area 1050(97.55 sq.m.)Built Up area: 990 sq.ft. (91.97 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,1.0,South,Relatively New,1050.0,990.0,950.0,0,0,0,0,0,2,167,525.05
flat,umang winter hills,sector 77,0.75,5588.0,1342.2,Super Built up area 1342(124.68 sq.m.)Built Up area: 1180 sq.ft. (109.63 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,2,2,7.0,North-East,Relatively New,1342.0,1180.0,1050.0,0,0,0,0,0,2,174,671.1
flat,bestech park view ananda,sector 81,0.95,6985.0,1360.1,Super Built up area 1360(126.35 sq.m.)Built Up area: 1260 sq.ft. (117.06 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),2,2,2,14.0,North-East,Relatively New,1360.0,1260.0,894.0,0,0,0,0,0,2,165,680.05
flat,spaze privy at,sector 84,1.24,6465.0,1918.0,Super Built up area 1918(178.19 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,8.0,North-East,Relatively New,1918.0,1650.0,1550.0,1,0,0,0,0,2,158,639.3333333333334
flat,antriksh heights,sector 84,0.9,6206.0,1450.2,Super Built up area 1725(160.26 sq.m.)Built Up area: 1525 sq.ft. (141.68 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,3,3+,12.0,North-East,Relatively New,1725.0,1525.0,1450.0,0,0,0,0,0,0,166,483.40000000000003
flat,mapsko mount ville,sector 79,1.3,8024.0,1620.1,Super Built up area 1620(150.5 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3+,1.0,North-East,Relatively New,1620.0,,863.91,0,0,0,0,0,2,140,540.0333333333333
flat,antriksh heights,sector 84,0.73,6083.0,1200.1,Super Built up area 1200(111.48 sq.m.)Carpet area: 870 sq.ft. (80.83 sq.m.),2,2,3+,4.0,North-West,Relatively New,1200.0,,870.0,1,0,1,1,0,0,158,600.05
flat,dlf new town heights,sector 86,1.26,6113.0,2061.2,Super Built up area 1930(179.3 sq.m.),3,3,3,5.0,West,Moderately Old,1930.0,,,0,1,0,0,1,0,113,687.0666666666666
flat,dlf new town heights,sector 90,1.25,6476.0,1930.2,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3,3,3+,6.0,West,Relatively New,1930.0,1929.0,1928.0,0,1,0,1,0,0,136,643.4
flat,dlf new town heights,sector 90,1.88,6894.0,2727.0,Super Built up area 2727(253.35 sq.m.)Built Up area: 2726 sq.ft. (253.25 sq.m.)Carpet area: 2725 sq.ft. (253.16 sq.m.),4,4,3+,20.0,South,Relatively New,2727.0,2726.0,2725.0,0,1,0,1,0,0,145,681.75
flat,dlf new town heights,sector 90,1.3,6735.0,1930.2,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3,3,3+,10.0,South,Relatively New,1930.0,1929.0,1928.0,0,1,0,1,0,2,129,643.4
flat,pyramid urban homes 2,sector 86,0.44,7321.0,601.0,Carpet area: 601 (55.83 sq.m.),2,2,2,6.0,East,Relatively New,,,601.0,0,0,0,0,0,2,63,300.5
flat,antriksh heights,sector 84,0.84,4869.0,1725.2,Super Built up area 1725(160.26 sq.m.),3,3,3+,8.0,,Undefined,1725.0,,,0,0,0,1,0,0,60,575.0666666666667
flat,antriksh heights,sector 84,0.79,4579.0,1725.3,Super Built up area 1725(160.26 sq.m.),3,3,3+,8.0,West,Undefined,1725.0,,,0,0,0,0,0,0,24,575.1
flat,mapsko casa bella,sector 82,1.38,5443.0,2535.4,Super Built up area 2535(235.51 sq.m.),4,5,3+,20.0,South-West,Relatively New,2535.0,,,0,1,0,0,0,0,79,633.85
flat,sobha city,sector 108,2.6,15195.0,1711.1,Super Built up area 1711(158.96 sq.m.),3,3,2,11.0,South,Undefined,1711.0,,,0,0,0,0,0,0,49,570.3666666666667
flat,tulip violet,sector 69,1.7,8445.0,2013.0,Super Built up area 2010(186.74 sq.m.),4,4,2,7.0,West,Relatively New,2010.0,,,0,0,0,0,0,0,128,503.25
flat,tulip violet,sector 69,1.7,8432.0,2016.1,Super Built up area 2010(186.74 sq.m.),4,4,2,10.0,South,Undefined,2010.0,,,0,0,0,0,0,0,125,504.025
flat,tulip violet,sector 69,1.4,8856.0,1580.8,Super Built up area 1578(146.6 sq.m.),3,3,2,9.0,West,Relatively New,1578.0,,,0,0,0,1,0,0,120,526.9333333333333
flat,tulip violet,sector 69,1.68,8358.0,2010.1,Super Built up area 2010(186.74 sq.m.),4,4,2,7.0,North,Relatively New,2010.0,,,0,0,0,0,0,0,127,502.525
flat,tulip violet,sector 69,1.7,8457.0,2010.2,Super Built up area 2010(186.74 sq.m.),4,4,2,1.0,South,Relatively New,2010.0,,,0,0,0,0,0,0,126,502.55
flat,tulip violet,sector 69,1.4,8840.0,1583.7,Super Built up area 1578(146.6 sq.m.),3,3,2,1.0,North-East,Relatively New,1578.0,,,0,0,0,0,0,0,95,527.9
flat,ramprastha primera,sector 37d,1.2,13333.0,900.0,Carpet area: 900 (83.61 sq.m.),3,3,3,5.0,North-East,Relatively New,,,900.0,0,0,1,0,0,0,50,300.0
flat,godrej aria,sector 79,0.96,13296.0,722.0,Super Built up area 1351(125.51 sq.m.)Carpet area: 722 sq.ft. (67.08 sq.m.),2,2,3,8.0,North-East,Relatively New,1351.0,,722.0,0,0,0,0,0,0,49,361.0
flat,microtek greenburg,sector 86,1.3,15294.0,850.0,Carpet area: 850 (78.97 sq.m.),2,3,3,5.0,North-East,Relatively New,,,850.0,1,0,0,0,0,2,45,425.0
flat,bestech park view sanskruti,sector 92,1.6,7547.0,2120.0,Super Built up area 2120(196.95 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,3,3,10.0,East,Relatively New,2120.0,,1450.0,0,1,0,0,0,2,60,706.6666666666666
flat,microtek greenburg,sector 86,1.93,8446.0,2285.1,Super Built up area 2285(212.28 sq.m.),3,4,3,12.0,East,Relatively New,2285.0,,,0,1,0,0,0,0,72,761.6999999999999
flat,bestech park view sanskruti,sector 92,1.42,7760.0,1829.9,Super Built up area 1920(178.37 sq.m.),3,3,2,10.0,East,Relatively New,1920.0,,,0,0,0,0,0,0,117,609.9666666666667
flat,dlf the ultima,sector 81,2.2,10476.0,2100.0,Super Built up area 2100(195.1 sq.m.),3,4,3+,17.0,East,Relatively New,2100.0,,,0,1,0,0,0,1,49,700.0
flat,dlf the skycourt,sector 86,1.35,6998.0,1929.1,Super Built up area 1929(179.21 sq.m.),3,3,1,9.0,North-West,Relatively New,1929.0,,,0,0,0,0,0,0,119,643.0333333333333
flat,microtek greenburg,sector 86,1.65,8707.0,1895.0,Super Built up area 1895(176.05 sq.m.),3,4,3,8.0,North-West,Relatively New,1895.0,,,0,1,0,0,0,0,124,631.6666666666666
flat,parsvnath green ville,sector 48,1.42,8606.0,1650.0,Super Built up area 1650(153.29 sq.m.),3,3,3,1.0,North-West,Moderately Old,1650.0,,,0,0,1,0,0,1,174,550.0
flat,paras dews,sector 106,1.1,9734.0,1130.1,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,8.0,North-West,Relatively New,1760.0,1186.0,1130.0,0,1,0,0,0,2,174,376.7
flat,pareena coban residences,sector 99a,1.23,6159.0,1997.1,Super Built up area 1997(185.53 sq.m.),3,5,3,5.0,North-East,Relatively New,1997.0,,,0,1,0,0,0,0,99,665.6999999999999
flat,bestech park view sanskruti,sector 92,1.5,7812.0,1920.1,Super Built up area 1920(178.37 sq.m.),3,3,3,3.0,East,Relatively New,1920.0,,,0,0,0,0,1,0,49,640.0333333333333
flat,shree vardhman flora,sector 90,0.65,5000.0,1300.0,Super Built up area 1300(120.77 sq.m.),2,2,2,12.0,East,Undefined,1300.0,,,1,0,0,0,0,0,103,650.0
flat,shree vardhman flora,sector 90,0.64,4923.0,1300.0,Super Built up area 1300(120.77 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),2,2,3,6.0,East,Undefined,1300.0,,1100.0,1,0,0,0,0,0,103,650.0
flat,bptp terra,sector 37d,1.65,8790.0,1877.1,Super Built up area 1877(174.38 sq.m.),3,3,2,15.0,East,Relatively New,1877.0,,,0,0,0,0,0,0,116,625.6999999999999
flat,bptp terra,sector 37d,1.17,8297.0,1410.1,Super Built up area 1410(130.99 sq.m.),2,2,2,0.0,North-East,Relatively New,1410.0,,,0,0,0,0,0,0,107,705.05
flat,bptp terra,sector 37d,1.45,8006.0,1811.1,Super Built up area 1811(168.25 sq.m.),3,3,3,9.0,North-East,Relatively New,1811.0,,,0,0,0,0,0,0,107,603.6999999999999
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,13928.0,1400.1,Super Built up area 1852(172.06 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,6.0,North-East,Undefined,1852.0,,1400.0,0,0,0,1,0,2,174,466.7
flat,bestech park view grand spa,sector 81,4.2,10000.0,4200.0,Super Built up area 4200(390.19 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4,4,3+,25.0,South,Relatively New,4200.0,,2900.0,0,1,0,0,0,2,90,1050.0
flat,bestech park view sanskruti,sector 92,1.55,7769.0,1995.1,Super Built up area 1995(185.34 sq.m.),3,4,3,8.0,North,Relatively New,1995.0,,,0,1,0,0,0,0,49,665.0333333333333
flat,ss the leaf,sector 85,1.58,7714.0,2048.2,Super Built up area 2408(223.71 sq.m.)Carpet area: 2048 sq.ft. (190.27 sq.m.),3,4,3,8.0,East,Relatively New,2408.0,,2048.0,0,1,0,0,0,0,159,682.7333333333332
flat,bestech park view spa next,sector 67,2.32,11989.0,1935.1,Super Built up area 1935(179.77 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,14.0,North-East,Moderately Old,1935.0,,1600.0,0,1,0,0,0,2,59,645.0333333333333
flat,microtek greenburg,sector 86,1.25,8445.0,1480.2,Super Built up area 1480(137.5 sq.m.),3,4,3,0.0,South-West,Relatively New,1480.0,,,1,0,0,0,0,0,49,493.40000000000003
flat,ireo the grand arch,sector 58,2.2,13480.0,1632.0,Super Built up area 1632(151.62 sq.m.)Built Up area: 1432 sq.ft. (133.04 sq.m.)Carpet area: 1232 sq.ft. (114.46 sq.m.),2,2,1,5.0,North-East,Relatively New,1632.0,1432.0,1232.0,1,0,0,0,0,2,94,816.0
flat,paras dews,sector 106,1.4,9978.0,1403.1,Super Built up area 2355(218.79 sq.m.)Built Up area: 1535 sq.ft. (142.61 sq.m.)Carpet area: 1403 sq.ft. (130.34 sq.m.),4,6,3+,10.0,North-West,Relatively New,2355.0,1535.0,1403.0,0,1,0,0,0,0,174,350.775
flat,paras dews,sector 106,1.2,11605.0,1034.0,Super Built up area 1665(154.68 sq.m.)Built Up area: 1145 sq.ft. (106.37 sq.m.)Carpet area: 1034 sq.ft. (96.06 sq.m.),3,3,3,12.0,North-West,Relatively New,1665.0,1145.0,1034.0,1,0,0,0,0,0,158,344.6666666666667
flat,vatika xpressions,sector 88b,0.92,7360.0,1250.0,Super Built up area 1350(125.42 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2,2,2,3.0,North,Relatively New,1350.0,1300.0,1250.0,0,0,0,1,0,0,174,625.0
flat,paras dews,sector 106,1.25,10656.0,1173.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3,4,3,14.0,East,Relatively New,1900.0,1305.0,1173.0,1,1,0,0,0,0,167,391.0
flat,paras dews,sector 106,1.25,11061.0,1130.1,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3,4,3+,7.0,South-East,Relatively New,1760.0,1186.0,1130.0,1,1,0,0,0,0,167,376.7
flat,vatika city,sector 49,1.85,10578.0,1748.9,Super Built up area 1748.87(162.48 sq.m.)Built Up area: 1471.12 sq.ft. (136.67 sq.m.),3,3,1,7.0,South-West,Moderately Old,1748.87,1471.12,,0,0,1,1,0,0,158,582.9666666666667
flat,vatika city,sector 49,1.69,8622.0,1960.1,Carpet area: 1960 (182.09 sq.m.),3,3,3,3.0,North,Moderately Old,,,1960.0,0,0,0,1,0,0,136,653.3666666666667
flat,emaar mgf the palm drive,sector 66,3.5,15901.0,2201.1,Super Built up area 2201(204.48 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,2,4.0,South,Relatively New,2201.0,2200.0,1800.0,1,0,0,0,0,0,89,733.6999999999999
flat,emaar mgf the palm drive,sector 66,1.51,15130.0,998.0,Super Built up area 1200(111.48 sq.m.)Built Up area: 1188 sq.ft. (110.37 sq.m.)Carpet area: 998 sq.ft. (92.72 sq.m.),2,2,2,5.0,North,Relatively New,1200.0,1188.0,998.0,0,0,0,1,0,2,82,499.0
flat,parsvnath green ville,sector 48,1.86,7654.0,2430.1,Super Built up area 2430(225.75 sq.m.),3,3,3+,6.0,North,Moderately Old,2430.0,,,0,1,0,0,0,2,94,810.0333333333333
flat,experion the heartsong,sector 108,1.7,8487.0,2003.1,Super Built up area 2003(186.08 sq.m.)Built Up area: 1500.29 sq.ft. (139.38 sq.m.)Carpet area: 1140.98 sq.ft. (106 sq.m.),3,4,3+,14.0,South-East,Relatively New,2003.0,1500.29,1140.98,0,1,0,0,0,0,119,667.6999999999999
flat,experion the heartsong,sector 108,2.0,8554.0,2338.1,Super Built up area 2338(217.21 sq.m.),3,3,3+,14.0,East,Relatively New,2338.0,,,0,1,0,0,0,0,95,779.3666666666667
flat,godrej summit,sector 104,1.25,6778.0,1844.2,Super Built up area 1844(171.31 sq.m.),3,4,3+,12.0,East,Relatively New,1844.0,,,0,1,0,0,1,0,79,614.7333333333333
flat,godrej summit,sector 104,0.98,5950.0,1647.1,Super Built up area 1647(153.01 sq.m.),3,3,3,12.0,East,Relatively New,1647.0,,,0,0,0,0,1,0,79,549.0333333333333
flat,godrej summit,sector 104,0.85,5878.0,1446.1,Super Built up area 1446(134.34 sq.m.)Built Up area: 1269 sq.ft. (117.89 sq.m.)Carpet area: 777 sq.ft. (72.19 sq.m.),2,2,3+,10.0,East,Relatively New,1446.0,1269.0,777.0,1,0,0,0,0,0,79,723.05
flat,godrej summit,sector 104,0.75,5910.0,1269.0,Super Built up area 1269(117.89 sq.m.),2,2,3,6.0,East,Relatively New,1269.0,,,0,0,0,0,1,0,79,634.5
flat,signature global solera,sector 107,0.3,6134.0,489.1,Super Built up area 602(55.93 sq.m.)Carpet area: 489 sq.ft. (45.43 sq.m.),2,2,1,5.0,East,Relatively New,602.0,,489.0,0,0,0,0,0,0,57,244.55
flat,ats kocoon,sector 109,1.7,9742.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.),3,3,3,22.0,East,Relatively New,1745.0,1550.0,,0,0,0,0,0,0,74,581.6666666666666
flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.),3,3,3+,12.0,North-West,Relatively New,1750.0,,,0,0,0,0,1,0,65,583.3333333333334
flat,ireo the corridors,sector 67a,1.7,9843.0,1727.1,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3,3,2,10.0,North-East,Undefined,1727.0,,1017.0,0,1,0,0,1,2,44,575.6999999999999
flat,shree vardhman flora,sector 90,0.9,4615.0,1950.2,Super Built up area 1950(181.16 sq.m.),3,4,3,4.0,East,Relatively New,1950.0,,,0,1,0,0,0,0,165,650.0666666666667
flat,shree vardhman flora,sector 90,1.25,4854.0,2575.2,Carpet area: 2575 (239.23 sq.m.),4,4,3,10.0,East,Relatively New,,,2575.0,1,0,0,1,0,0,174,643.8
flat,shree vardhman flora,sector 90,0.65,4814.0,1350.2,Super Built up area 1350(125.42 sq.m.),2,2,3,6.0,West,Relatively New,1350.0,,,1,0,0,0,0,0,174,675.1
flat,shree vardhman flora,sector 90,0.9,4615.0,1950.2,Super Built up area 1950(181.16 sq.m.),3,4,3,4.0,South-West,Relatively New,1950.0,,,0,1,0,0,0,0,165,650.0666666666667
flat,shree vardhman flora,sector 90,0.65,4814.0,1350.2,Super Built up area 1350(125.42 sq.m.),2,2,3,6.0,East,Relatively New,1350.0,,,1,0,0,0,0,0,165,675.1
flat,shree vardhman flora,sector 90,0.66,5076.0,1300.2,Super Built up area 1300(120.77 sq.m.)Carpet area: 960 sq.ft. (89.19 sq.m.),2,2,3,4.0,North-East,Relatively New,1300.0,,960.0,1,0,0,0,0,0,119,650.1
flat,hsiidc sidco aravali,manesar,0.91,3516.0,2588.2,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.),3,3,3+,8.0,East,Moderately Old,2588.0,1900.0,,0,1,0,0,0,0,23,862.7333333333332
