property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score
house,indiabulls centrum park,sector 103,3.25,8125.0,4,3,3,20.0,Relatively New,4000.0,0,0,0,0,0,0,51
house,jacobpura,sector 12,0.53,14583.0,4,4,2,3.0,Relatively New,360.0,0,0,0,0,0,0,0
house,huda flats,sector 7,2.3,17037.0,5,3,3,3.0,Moderately Old,1350.0,1,1,0,1,0,0,27
house,Independent,sector 13,1.5,11538.0,10,7,3,4.0,Moderately Old,1300.0,0,0,0,0,0,0,0
house,Independent,sector 12,1.35,12222.0,5,5,1,3.0,Moderately Old,2052.0,0,0,0,0,0,0,31
house,Independent,sector 6,1.25,11574.0,5,5,1,2.0,Moderately Old,120.0,0,0,0,1,0,0,0
house,dlf city plots phase 3,sector 24,1.44,26667.0,4,2,2,1.0,Moderately Old,540.0,0,0,0,0,0,0,8
house,naman residency,sector 4,0.5,11111.0,2,2,2,2.0,Moderately Old,450.0,1,1,0,1,1,0,14
house,Independent,sector 2,1.0,8230.0,9,7,3,3.0,Moderately Old,1215.0,0,0,0,1,0,0,0
house,Independent,sector 23,5.5,13095.0,9,9,3,3.0,Moderately Old,4200.0,0,1,0,0,1,2,0
house,Independent,sector 4,0.8,11852.0,5,3,1,2.0,Moderately Old,675.0,0,0,0,0,0,0,0
house,Independent,sector 11,0.9,10000.0,7,4,3,4.0,Moderately Old,900.0,0,0,0,0,0,0,7
house,Independent,sector 47,4.3,29311.0,6,4,2,2.0,Moderately Old,1467.0,0,0,0,0,1,0,0
house,sai kripa floors 5,sector 11,0.9,11250.0,5,5,3,3.0,Relatively New,800.0,0,0,0,0,0,0,0
house,Independent,sector 24,3.25,30384.0,4,4,3,3.0,Moderately Old,1069.63,0,0,0,0,0,0,15
house,Independent,sector 12,3.71,19818.0,3,3,1,4.0,Moderately Old,1872.0,0,0,0,1,0,0,0
house,dlf city plot phase 4,sector 28,13.0,1992.0,10,10,3,1.0,Moderately Old,6525.0,0,0,0,0,0,0,0
house,Independent,sector 2,0.4,7619.0,2,2,1,1.0,Relatively New,472.5,0,0,0,0,0,0,0
house,Independent,sector 105,0.55,98214.0,4,4,0,2.0,Moderately Old,56.0,0,0,0,0,0,0,0
house,rattan garden,sector 7,1.3,13499.0,5,3,2,3.0,Moderately Old,963.0,0,0,0,0,0,0,0
house,signature global city 92,sector 92,0.75,7820.0,2,2,3,1.0,Relatively New,959.0,0,0,0,0,0,0,46
house,Independent,sohna road,1.55,14720.0,2,3,2,1.0,New Property,1053.0,1,0,0,1,0,2,49
house,Independent,sector 17,0.32,5664.0,5,1,0,1.0,Moderately Old,565.0,0,0,0,0,0,0,0
house,Independent,sector 11,4.0,19753.0,5,4,1,2.0,Moderately Old,225.0,0,0,0,0,0,0,0
house,Independent,sector 105,0.38,76000.0,2,2,2,1.0,Moderately Old,45.0,0,0,0,0,0,0,0
house,unitech escape,sector 50,12.0,37037.0,5,6,3,3.0,Moderately Old,3240.0,0,0,0,0,0,0,66
house,Independent,sector 8,0.45,9000.0,1,1,1,3.0,Moderately Old,450.0,0,0,0,0,0,0,0
house,Independent,sector 11,1.2,4444.0,7,3,0,3.0,Moderately Old,300.0,0,0,0,0,0,0,0
house,bhim nagar society,sector 6,0.4,2500.0,4,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,0,0
house,Independent,sector 3 phase 3 extension,1.0,6667.0,1,1,0,1.0,Moderately Old,1500.0,0,0,0,0,0,0,0
house,Independent,sector 4,0.7,6648.0,3,3,0,1.0,Moderately Old,117.0,0,0,0,0,0,0,0
house,shivaji nagar residential,sector 11,3.08,11407.0,6,4,2,1.0,Moderately Old,2700.0,0,0,0,0,0,0,0
house,Independent,sector 56,2.95,20233.0,2,2,0,1.0,Relatively New,162.0,0,0,0,0,0,0,0
house,unitech uniworld resorts,sector 33,8.0,17778.0,6,5,3,4.0,Moderately Old,4500.0,0,0,0,0,0,0,0
house,vatika india next,sector 82,6.5,20062.0,4,3,0,2.0,Relatively New,3240.0,0,0,0,0,0,0,0
house,Independent,sector 7,3.0,11494.0,7,7,0,3.0,Moderately Old,2610.0,0,0,0,0,0,0,0
house,raj villas,sector 52,8.0,25543.0,6,5,3,4.0,Moderately Old,3132.0,0,0,0,0,0,0,0
house,Independent,sector 12,2.75,12343.0,6,6,2,2.0,Moderately Old,2228.0,0,0,0,0,0,0,0
house,Independent,sector 7,2.25,16892.0,5,3,0,2.0,Moderately Old,148.0,0,0,0,0,0,0,0
house,Independent,sector 28,1.45,8000.0,3,2,1,1.0,Relatively New,1800.0,0,0,0,0,0,0,0
house,sobha city,sector 108,10.5,14323.0,5,4,3,1.0,Relatively New,7331.0,0,0,0,0,0,0,59
house,Independent,sector 12,0.38,4222.0,3,3,3,3.0,Relatively New,900.0,0,0,0,0,0,0,0
house,Independent,sector 47,4.6,26620.0,7,6,3,4.0,Moderately Old,1728.0,0,0,0,0,0,1,51
house,Independent,sohna road road,0.5,5555.0,2,1,2,1.0,Moderately Old,900.0,0,0,0,0,0,0,0
house,Independent,sector 39,7.0,10000.0,10,11,3,4.0,Relatively New,7000.0,0,0,0,1,0,2,38
house,jacob pura,sector 12,0.35,9722.0,2,1,0,2.0,Moderately Old,360.0,0,0,0,0,0,0,0
house,Independent,sector 39,1.6,17937.0,1,1,2,2.0,Relatively New,892.0,0,0,0,0,0,0,40
house,Independent,sector 17,0.29,3254.0,2,1,0,0.0,Moderately Old,891.0,0,0,0,0,0,0,0
house,"nirmal enclave, maruti kunj road",bhondsi,0.24,5333.0,2,2,0,2.0,Relatively New,450.0,0,0,0,0,0,0,0
house,ansals palam vihar,sector 2,5.0,12500.0,6,4,0,3.0,Moderately Old,4000.0,0,0,0,0,0,0,0
house,Independent,sector 39,1.8,21875.0,1,1,2,3.0,Relatively New,800.0,0,0,0,0,0,0,0
house,Independent,sector 11,1.8,8078.0,8,5,2,1.0,Moderately Old,2005.2,0,0,0,0,0,0,0
house,Independent,bhondsi,0.44,4251.0,3,2,1,1.0,Relatively New,103.5,0,0,0,1,1,0,46
house,rattan garden,sector 7,0.83,17584.0,5,3,2,3.0,Moderately Old,424.8,0,0,0,0,0,0,0
house,greenopolis,sector 89,0.7,5397.0,2,2,2,14.0,Moderately Old,1297.0,0,0,0,0,0,0,0
house,Independent,sector 2,0.98,9074.0,9,4,3,1.0,Moderately Old,108.0,0,0,0,0,0,0,0
house,vipul world,sector 48,3.35,5583.0,6,5,3,3.0,Moderately Old,6000.0,0,0,0,0,0,0,53
house,Independent,sector 4,0.47,3519.0,3,4,0,3.0,Moderately Old,1350.0,0,0,0,0,0,0,0
house,Independent,sector 7,1.2,11194.0,5,4,2,3.0,Moderately Old,1072.0,0,0,0,0,0,0,0
house,spaze privy,sector 72,3.09,6981.0,5,5,3,14.0,Relatively New,3653.0,0,1,0,0,0,2,33
house,satya the hermitage,sector 103,3.15,6702.0,4,5,0,12.0,Relatively New,4700.0,0,0,0,0,0,0,61
house,Independent,sector 12,1.7,9444.0,3,3,0,1.0,Moderately Old,200.0,0,0,0,0,0,0,0
house,Independent,sector 1,4.75,10556.0,6,7,0,4.0,Moderately Old,4500.0,0,0,0,0,0,0,0
house,Independent,sector 9,1.65,18333.0,2,3,0,3.0,Moderately Old,900.0,0,0,0,0,0,0,0
house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,4,4,3,4.0,Relatively New,1743.0,0,0,0,0,0,0,0
house,Independent,vishnu garden,0.74,7400.0,3,3,0,2.0,Moderately Old,1000.0,0,0,0,0,0,0,0
house,Independent,sector 1,1.85,16003.0,4,3,2,3.0,Moderately Old,1040.4,0,0,0,0,0,0,0
house,Independent,sector 3 phase 2,0.4,8000.0,2,1,0,1.0,Relatively New,500.0,0,0,0,0,0,0,0
house,Independent,sector 3 phase 2,0.85,9444.0,5,3,3,1.0,Relatively New,810.0,0,0,0,0,0,0,0
house,Independent,sector 7,0.69,9103.0,1,1,1,2.0,Moderately Old,758.0,0,0,0,0,0,0,0
house,anshul,sector 6,0.85,7727.0,2,2,0,4.0,Moderately Old,990.0,0,0,0,0,0,0,0
house,Independent,sector 25,13.0,45710.0,6,8,3,2.0,Relatively New,2844.0,1,1,1,1,0,1,0
house,Independent,sector 12,1.4,8702.0,2,2,1,2.0,Moderately Old,166.0,0,0,0,0,0,0,0
house,shivpuri,sector 7,2.4,8889.0,10,5,3,2.0,Moderately Old,2700.0,1,1,0,1,0,0,8
house,Independent,sector 43,3.35,26973.0,1,1,0,1.0,Moderately Old,1242.0,0,0,0,0,0,0,9
house,Independent,sector 50,7.0,32407.0,3,2,0,1.0,Moderately Old,2160.0,0,0,0,0,0,0,0
house,Independent,sector 41,1.65,13750.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,0,0,0
house,Independent,sector 3,0.6,6000.0,1,1,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
house,Independent,sector 7,2.43,14890.0,4,4,2,3.0,Moderately Old,345.0,1,0,1,1,0,0,38
house,Independent,sector 3,3.5,9210.0,1,1,0,1.0,Moderately Old,3800.0,0,0,0,0,0,0,0
house,Independent,sector 110,0.34,6800.0,1,1,0,1.0,Relatively New,500.0,0,0,0,0,0,0,0
house,Independent,sector 6,0.75,10518.0,6,4,1,3.0,Moderately Old,713.0,0,0,0,0,0,0,62
house,Independent,sector 3,0.55,7333.0,1,1,0,1.0,Moderately Old,750.0,0,0,0,0,0,0,0
house,Independent,sector 28,0.7,8101.0,4,2,0,2.0,Moderately Old,864.0,0,0,0,0,0,0,7
house,Independent,sohna road road,6.25,6944.0,3,3,0,1.0,Moderately Old,9000.0,0,0,0,0,0,0,0
house,Independent,sector 12,1.2,14184.0,4,4,2,2.0,Relatively New,846.0,0,0,0,1,0,2,7
house,Independent,sohna road road,0.49,4260.0,2,2,1,3.0,Moderately Old,1150.0,0,0,0,0,0,0,0
house,ss omnia,sector 86,0.42,84000.0,5,3,2,3.0,Relatively New,50.0,0,0,0,0,0,0,0
house,Independent,sector 36,0.75,6938.0,3,1,0,1.0,Moderately Old,1081.0,0,0,0,0,0,0,0
house,Independent,sector 11,3.5,15555.0,10,1,0,1.0,Moderately Old,2250.0,0,0,0,0,0,0,0
house,Independent,sector 26,4.5,33333.0,5,5,3,2.0,Moderately Old,1350.0,0,0,0,0,0,0,7
house,Independent,sector 37d,1.16,7539.0,1,1,0,1.0,Relatively New,1535.0,0,0,0,0,0,0,0
house,Independent,sector 3,0.9,10000.0,3,4,3,3.0,Moderately Old,3500.0,0,0,0,0,1,2,42
house,suncity avenue 76,sector 76,0.75,10067.0,2,2,2,11.0,New Property,745.0,0,0,0,0,0,0,40
house,sheetla enclave,sector 5,0.96,10000.0,7,4,2,3.0,Moderately Old,945.0,0,0,1,1,0,2,0
house,sneh vihar,sohna road road,1.35,10000.0,5,5,3,4.0,Relatively New,1350.0,0,0,0,0,0,0,0
house,not applicable,sector 4,0.65,13000.0,2,1,1,3.0,Moderately Old,500.0,0,0,0,0,0,0,7
house,Independent,sector 24,11.0,28898.0,8,11,3,3.0,Moderately Old,5000.0,1,1,0,1,1,2,39
house,adani brahma samsara,sector 60,18.02,28200.0,9,12,3,3.0,Relatively New,6390.0,0,1,0,0,0,2,146
house,Independent,sector 36,0.66,7168.0,2,2,3,4.0,Moderately Old,823.0,0,0,0,0,0,0,0
house,Independent,sector 14,4.6,20444.0,1,1,0,1.0,Moderately Old,2250.0,0,0,0,0,0,0,0
house,Independent,sector 43,1.9,35185.0,3,3,3,3.0,Moderately Old,60.0,0,0,0,0,0,1,0
house,signature global city 63a,sector 63,1.5,6289.0,3,3,2,1.0,Moderately Old,2385.0,0,0,0,0,0,0,0
house,Independent,sector 11,2.5,17857.0,5,4,3,1.0,Moderately Old,1850.0,0,0,1,0,0,0,0
house,rattan vihar rajendra park,dwarka expressway,0.85,14166.0,5,5,3,4.0,Under Construction,600.0,0,0,0,0,0,0,0
house,suncity township,sector 54,2.0,30968.0,9,9,3,11.0,Relatively New,60.0,0,1,0,0,0,1,7
house,Independent,sector 2,0.7,7777.0,1,1,0,1.0,Moderately Old,900.0,0,0,0,0,0,0,0
house,Independent,sector 7,0.89,18658.0,5,3,2,2.0,Moderately Old,477.0,0,0,0,0,0,0,8
house,Independent,sector 69,0.8,10484.0,1,1,0,1.0,Relatively New,763.0,0,0,0,0,0,0,0
house,Independent,sector 81,0.89,8127.0,1,1,0,1.0,Relatively New,1095.0,0,0,0,0,0,0,0
house,Independent,sector 108,1.34,5000.0,1,1,0,1.0,Relatively New,2680.0,0,0,0,0,0,0,0
house,Independent,sector 12,1.7,8000.0,5,5,3,3.0,Moderately Old,2000.0,0,0,0,1,1,0,9
house,Independent,sector 39,0.34,7555.0,1,1,1,1.0,Relatively New,450.0,0,0,0,0,0,0,0
house,Independent,sector 105,9.9,49500.0,2,2,2,3.0,Moderately Old,2000.0,0,0,0,0,0,0,0
house,ashok vihar phase iii extension,sector 3 phase 3 extension,0.4,8889.0,7,4,3,4.0,Moderately Old,450.0,0,0,0,1,0,0,7
house,Independent,sector 43,2.15,13030.0,1,1,0,1.0,Moderately Old,1650.0,0,0,0,0,0,0,0
house,ansal,sector 43,1.85,308333.0,8,8,3,5.0,Relatively New,60.0,0,0,0,0,0,0,53
house,Independent,sector 3,0.8,8155.0,5,4,1,2.0,Moderately Old,981.0,0,0,0,0,0,0,0
house,Independent,sector 24,2.6,24074.0,4,4,3,4.0,Relatively New,1080.0,1,0,1,1,0,1,0
house,project mianwali colony,sector 12,2.0,14815.0,5,5,2,3.0,Moderately Old,1350.0,0,0,0,0,0,0,0
house,Independent,sector 17a,3.87,5160.0,19,17,3,5.0,Relatively New,7500.0,1,0,1,0,0,0,68
house,nitin vihar,sector 33,0.85,9444.0,3,2,0,1.0,Relatively New,900.0,0,0,0,0,0,0,15
house,sector 15 part 2 rwa,sector 15,10.0,22222.0,5,5,2,2.0,Moderately Old,4518.0,0,0,0,0,0,0,49
house,Independent,sector 24,3.5,32407.0,5,4,3,3.0,Moderately Old,1080.0,0,0,0,0,0,0,15
house,Independent,sector 4,0.55,6813.0,2,1,1,1.0,Moderately Old,75.0,0,0,0,0,0,0,0
house,Independent,sector 7,6.5,15046.0,3,2,3,2.0,Moderately Old,4320.0,0,0,0,0,0,0,9
house,Independent,sector 28,1.39,11583.0,2,2,1,3.0,Moderately Old,1450.0,0,0,1,0,0,0,37
house,Independent,sector 12,0.7,6034.0,3,3,0,1.0,Relatively New,1160.0,0,0,0,0,0,0,23
house,Independent,sector 8,0.59,10085.0,2,2,2,2.0,Moderately Old,585.0,0,0,0,0,1,0,7
house,Independent,sector 53,4.0,17778.0,5,5,2,3.0,Relatively New,2250.0,1,0,0,0,0,0,23
house,Independent,sector 50,12.5,40611.0,6,5,3,4.0,Moderately Old,3078.0,1,1,0,1,0,2,23
house,u block dlf phase 3 road no 21,sector 24,1.6,29630.0,7,5,3,4.0,Moderately Old,540.0,0,0,0,0,0,0,0
house,dlf city plots phase 3,sector 24,1.6,29629.0,8,5,3,4.0,Moderately Old,540.0,0,0,0,0,0,0,8
house,Independent,sector 12,2.9,10740.0,7,7,3,2.0,Moderately Old,2700.0,0,0,0,0,0,0,7
house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,6,4,2,2.0,Moderately Old,900.0,0,0,0,0,0,0,36
house,Independent,sector 39,1.7,17980.0,2,2,3,3.0,Moderately Old,900.0,0,1,1,0,0,0,45
house,ss aaron ville,sector 49,6.75,19737.0,5,4,2,2.0,Moderately Old,3420.0,1,1,1,0,0,0,78
house,Independent,sohna road road,5.5,5093.0,3,3,3,2.0,Moderately Old,3500.0,1,1,0,1,1,0,49
house,landmark house,sector 43,2.75,25463.0,3,3,1,2.0,Moderately Old,1080.0,0,0,0,1,0,0,21
house,Independent,sector 7,0.27,12000.0,2,2,1,2.0,Moderately Old,225.0,0,0,0,0,0,0,12
house,Independent,sector 3 phase 3 extension,0.7,7007.0,2,3,1,1.0,Relatively New,999.0,0,0,1,1,0,0,29
house,Independent,sohna road road,0.95,8920.0,10,10,3,3.0,Moderately Old,1065.0,0,0,0,0,0,0,0
house,Independent,sector 26,8.1,35294.0,5,5,2,4.0,Moderately Old,2295.0,0,0,0,0,0,0,42
house,international city by sobha phase 2,sector 109,7.0,12963.0,4,4,3,2.0,Relatively New,5400.0,0,0,0,0,0,2,102
house,Independent,sector 104,0.6,5128.0,7,3,1,2.0,Moderately Old,1170.0,0,0,0,0,0,0,0
house,palam vihar extension west zone rwa,sector 2,0.65,5777.0,2,2,1,1.0,Moderately Old,1125.0,0,0,1,0,0,0,23
house,Independent,sector 17b,7.2,15926.0,4,4,2,1.0,Moderately Old,4494.0,0,1,1,0,0,0,0
house,Independent,sector 12,1.5,11111.0,5,5,2,3.0,Moderately Old,1350.0,0,0,0,0,0,0,16
house,nirvana country,sector 50,10.0,14285.0,5,7,2,4.0,Moderately Old,7000.0,0,1,0,0,0,1,0
house,dlf city plots phase 2,sector 25,15.5,34307.0,5,6,3,3.0,Moderately Old,4518.0,1,1,1,1,0,0,144
house,Independent,sector 26,14.75,51864.0,16,20,3,4.0,Moderately Old,2844.0,1,1,1,1,0,2,153
house,dlf city plots,sector 26,20.0,44265.0,16,20,3,4.0,New Property,4518.0,1,1,1,1,0,2,153
house,dlf city plots phase 4,sector 28,9.54,29444.0,6,5,3,3.0,New Property,3240.0,1,1,1,1,0,0,153
house,dlf city plots phase 2,sector 25,10.55,39074.0,5,6,3,3.0,Moderately Old,2700.0,1,1,1,1,0,0,131
house,dlf city plots,sector 26,17.3,38734.0,6,7,3,3.0,Moderately Old,4518.0,1,1,1,1,0,2,124
house,Independent,sector 2,3.65,23442.0,9,9,3,3.0,Moderately Old,1557.0,0,1,0,1,0,2,116
house,Independent,sector 26,18.9,41833.0,6,8,2,3.0,Relatively New,4518.0,1,1,1,1,0,2,120
house,Independent,sector 41,9.0,27778.0,8,5,3,3.0,Moderately Old,3240.0,0,1,1,1,0,2,26
house,Independent,sector 40,2.15,23889.0,3,3,3,3.0,Moderately Old,900.0,1,0,1,1,0,0,45
house,Independent,sector 51,2.25,25000.0,6,3,3,3.0,Relatively New,900.0,0,0,0,0,0,0,54
house,experion windchants,sector 112,7.46,10260.0,4,4,3,2.0,Relatively New,6350.0,0,1,0,1,0,2,62
house,uppal southend,sector 49,6.75,31915.0,12,12,3,3.0,Moderately Old,2115.0,0,0,0,0,1,0,49
house,Independent,sector 105,0.6,11102.0,8,4,3,3.0,Moderately Old,540.0,0,0,0,0,0,0,17
house,nirvana cedar crest,sector 50,3.99,8866.0,4,5,3,4.0,Moderately Old,4500.0,0,1,0,1,0,2,112
house,kothi,sector 17b,6.95,15444.0,4,4,3,2.0,Moderately Old,3500.0,1,1,1,1,0,0,33
house,international city by sobha phase 2,sector 109,7.0,11240.0,5,5,3,2.0,Relatively New,6228.0,0,1,0,0,0,0,129
house,birla navya,sector 63a,3.85,15437.0,3,3,3,4.0,New Property,2244.6,0,1,0,0,0,2,160
house,vatika signature villas,sector 82,3.2,14351.0,3,4,3,1.0,Relatively New,2160.0,1,1,1,1,0,0,66
house,malibu towne,sector 47,8.81,27191.0,8,6,3,3.0,Moderately Old,3240.0,1,1,0,0,1,2,27
house,Independent,sector 55,1.45,241666.0,4,4,3,4.0,Relatively New,60.0,0,0,1,0,0,0,70
house,Independent,sector 26,8.9,32963.0,4,4,3,2.0,Moderately Old,2700.0,1,1,1,1,0,0,82
house,Independent,sector 45,4.49,24455.0,9,9,3,3.0,Moderately Old,1836.0,0,0,0,0,1,2,90
house,vipul tatvam villa,sector 48,22.0,26667.0,5,6,3,3.0,Moderately Old,8250.0,0,1,0,0,0,0,54
house,international city by sobha phase 2,sector 109,9.5,26389.0,5,5,3,2.0,Relatively New,3600.0,1,1,1,1,0,0,133
house,vatika india next,sector 82,7.0,194444.0,4,4,3,3.0,Relatively New,3900.0,0,1,0,0,0,1,105
house,Independent,sector 14,4.15,18444.0,5,4,2,2.0,Moderately Old,2250.0,0,0,0,0,0,2,51
house,Independent,sector 23,2.9,11600.0,4,4,3,2.0,Relatively New,2500.0,0,1,0,0,0,2,43
house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3,4.0,Relatively New,3150.0,0,1,0,1,0,0,38
house,tata primanti,sector 72,8.5,13492.0,5,6,3,10.0,Relatively New,6300.0,1,1,1,1,0,2,145
house,Independent,sector 41,11.0,33951.0,4,4,2,3.0,Moderately Old,3240.0,1,1,0,1,0,0,35
house,central park flower valley cerise floors,sector 33,1.35,11157.0,2,2,2,4.0,Moderately Old,1210.0,1,0,0,0,0,1,107
house,Independent,sector 4,1.9,8444.0,4,3,2,2.0,Moderately Old,171.0,0,0,1,1,0,2,46
house,Independent,sector 56,3.25,21495.0,5,6,3,4.0,Relatively New,1512.0,0,0,0,1,1,2,27
house,dlf city plots,sector 26,19.0,42054.0,6,6,3,2.0,Relatively New,4518.0,1,1,0,0,0,2,121
house,Independent,sector 25,7.3,1560.0,9,9,2,3.0,Relatively New,5800.0,0,1,1,0,0,2,109
house,Independent,sector 55,5.6,20741.0,6,4,3,3.0,Moderately Old,2700.0,0,1,0,0,0,2,41
house,Independent,sector 43,2.55,13178.0,3,3,2,3.0,Relatively New,215.0,0,0,0,0,0,2,60
house,Independent,sector 23,2.4,12000.0,3,3,2,2.0,Moderately Old,2000.0,0,0,1,1,0,0,28
house,vipul tatvam villa,sector 48,18.5,26428.0,4,4,1,1.0,Moderately Old,7000.0,0,0,0,0,0,0,30
house,Independent,sector 26,26.0,82540.0,16,16,3,4.0,Moderately Old,3150.0,1,1,1,1,0,2,72
house,Independent,sector 10a,1.7,18888.0,2,1,2,2.0,Moderately Old,900.0,0,0,0,0,1,0,8
house,eros rosewood city,sector 49,1.6,31481.0,4,4,3,4.0,Moderately Old,60.0,0,0,0,0,0,2,27
house,satya the hermitage,sector 103,4.35,13501.0,4,4,3,2.0,Relatively New,3222.0,1,1,1,1,0,0,138
house,vatika india next,sector 82,6.8,20988.0,4,4,3,3.0,Relatively New,3240.0,0,1,0,0,0,1,110
house,Independent,sector 55,4.6,21296.0,3,3,3,2.0,Moderately Old,2160.0,0,1,1,1,0,2,37
house,emaar emerald hills,sector 65,12.5,34722.0,4,4,3,2.0,Relatively New,3600.0,1,1,0,0,0,0,56
house,ansal api spanish court,sector 2,2.9,18626.0,4,4,3,2.0,Relatively New,1415.0,0,0,1,0,0,2,49
house,Independent,sector 27,8.0,26298.0,9,9,3,4.0,Relatively New,3042.0,1,1,1,1,0,1,110
house,Independent,sector 43,2.25,7500.0,11,11,3,5.0,Moderately Old,3000.0,0,0,0,0,1,1,28
house,Independent,sector 57,8.31,24171.0,5,6,3,4.0,Moderately Old,3438.0,1,1,1,1,0,0,34
house,Independent,sector 57,6.21,23000.0,6,6,3,4.0,Moderately Old,2700.0,1,1,1,1,0,0,52
house,Independent,sector 45,7.35,29697.0,6,4,3,3.0,Moderately Old,2475.0,1,1,1,1,0,2,61
house,dlf city plots phase 2,sector 25,4.5,33333.0,5,3,2,3.0,Moderately Old,1350.0,0,0,1,1,0,0,25
house,4s aradhya homes,sector 67a,1.83,6778.0,4,4,2,4.0,Moderately Old,2700.0,0,0,0,1,0,2,145
house,vipul tatvam villa,sector 48,7.35,22812.0,4,5,2,2.0,Moderately Old,3222.0,1,1,1,1,0,2,144
house,eros rosewood villas,sector 49,2.75,178571.0,3,3,1,2.0,Moderately Old,1485.0,0,0,0,0,1,2,80
house,Independent,sector 46,6.5,27461.0,12,12,3,4.0,Relatively New,2367.0,1,0,0,1,0,2,32
house,dlf city plots phase 2,sector 25,7.5,31686.0,9,9,3,4.0,Relatively New,2300.5,1,1,0,1,0,2,160
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3,51.0,Moderately Old,3600.0,1,1,0,1,0,2,49
house,Independent,sector 46,5.5,23061.0,8,8,3,3.0,Moderately Old,2385.0,1,0,0,0,1,2,32
house,Independent,sector 25,4.35,32222.0,5,4,3,3.0,Moderately Old,1350.0,0,1,0,0,0,0,49
house,ansals palam vihar,sector 2,2.75,17662.0,3,3,3,2.0,Moderately Old,1557.0,1,0,0,1,0,2,15
house,dlf city plots,sector 26,18.0,39841.0,6,6,2,3.0,Moderately Old,4518.0,0,1,0,1,1,2,49
house,dlf city plots,sector 26,17.0,37627.0,5,6,3,2.0,Moderately Old,4518.0,0,1,1,1,0,2,87
house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,Moderately Old,270.0,1,1,1,0,0,2,38
house,dlf city plots,sector 26,13.5,29880.0,5,5,3,2.0,Moderately Old,4518.0,1,1,1,1,0,2,110
house,Independent,sector 22,4.75,20068.0,7,5,3,3.0,Moderately Old,261.0,0,0,0,1,1,2,49
house,Independent,sector 23,5.1,16569.0,3,2,0,1.0,Moderately Old,3078.0,0,0,0,0,1,0,27
house,Independent,sector 38,3.9,21242.0,6,6,3,3.0,Moderately Old,1836.0,1,1,0,1,0,0,32
house,international city by sobha phase 2,sector 109,6.25,11574.0,4,4,3,2.0,Relatively New,5400.0,0,1,0,0,0,0,138
house,Independent,sector 50,10.55,32562.0,5,5,3,2.0,Moderately Old,3240.0,1,1,0,0,0,0,42
house,smart world orchard,sector 61,2.01,13000.0,3,3,3,4.0,New Property,1549.0,0,0,0,0,0,0,145
house,Independent,sector 31,3.25,22429.0,4,4,3,3.0,Moderately Old,1449.0,1,1,1,1,0,2,29
house,Independent,sector 31,9.25,39530.0,12,12,3,4.0,Moderately Old,2340.0,0,1,0,1,1,1,49
house,bptp visionnaire,sector 70a,6.0,22222.0,5,4,3,3.0,Relatively New,2700.0,1,0,0,0,0,0,40
house,dlf city plots,sector 26,26.0,57206.0,6,7,3,2.0,Moderately Old,4545.0,1,1,0,1,1,2,138
house,unitech south city,sector 50,5.88,27222.0,9,9,3,3.0,Relatively New,2160.0,1,1,0,1,1,1,128
house,Independent,sector 4,0.47,10601.0,2,2,1,2.0,Moderately Old,50.0,1,0,0,0,0,2,73
house,ss hibiscus,sector 50,12.25,20940.0,5,7,3,1.0,Relatively New,5850.0,1,1,0,1,1,2,160
house,unitech espace,sector 50,10.45,32253.0,5,7,3,3.0,Moderately Old,3240.0,1,1,0,1,1,2,153
house,emaar mgf marbella,sector 66,12.0,37037.0,4,4,3,3.0,Relatively New,3240.0,1,1,1,1,0,2,160
house,eldeco mansionz,sector 48,6.4,23704.0,4,4,3,3.0,Moderately Old,2700.0,0,1,1,0,0,2,151
house,Independent,sector 46,4.35,23693.0,8,8,2,3.0,Relatively New,1836.0,1,0,0,1,0,2,19
house,Independent,sector 2,2.95,15989.0,4,4,3,2.0,Moderately Old,1845.0,0,0,0,0,0,0,27
house,Independent,sector 2,3.0,19268.0,6,4,3,3.0,Moderately Old,1557.0,0,0,0,0,0,2,28
house,Independent,sector 2,1.15,19360.0,3,3,2,2.0,Moderately Old,594.0,0,0,0,0,0,2,32
house,dlf city plots,sector 26,13.5,29880.0,5,5,2,2.0,Moderately Old,4518.0,1,1,0,0,1,2,104
house,nul,sector 25,15.0,23437.0,5,5,3,2.0,Moderately Old,6400.0,1,1,0,1,0,2,112
house,Independent,sector 43,5.5,2716.0,8,7,3,3.0,Moderately Old,2850.0,1,1,0,1,1,2,123
house,Independent,sector 26,18.0,39841.0,5,4,3,4.0,Moderately Old,4518.0,1,1,1,1,0,2,113
house,ss hibiscus,sector 50,12.5,40850.0,4,4,3,2.0,Relatively New,3060.0,1,1,0,0,0,1,160
house,dlf floors phase 3,sector 24,3.51,12342.0,4,4,3,4.0,Moderately Old,2844.0,1,1,1,1,0,2,160
